,y_test,predictions,precision,recall
79298,0,1,0.08415794929789841,0.8147810218978102
5013,0,0,0.08415794929789841,0.8147810218978102
35267,0,0,0.08415794929789841,0.8147810218978102
31773,0,0,0.08415794929789841,0.8147810218978102
94009,0,1,0.08415794929789841,0.8147810218978102
31359,0,0,0.08415794929789841,0.8147810218978102
55735,0,0,0.08415794929789841,0.8147810218978102
9701,0,1,0.08415794929789841,0.8147810218978102
59332,0,0,0.08415794929789841,0.8147810218978102
6118,0,1,0.08415794929789841,0.8147810218978102
18156,0,1,0.08415794929789841,0.8147810218978102
58808,0,0,0.08415794929789841,0.8147810218978102
65728,0,0,0.08415794929789841,0.8147810218978102
10059,0,0,0.08415794929789841,0.8147810218978102
46659,0,1,0.08415794929789841,0.8147810218978102
45109,0,0,0.08415794929789841,0.8147810218978102
93050,0,1,0.08415794929789841,0.8147810218978102
67051,0,1,0.08415794929789841,0.8147810218978102
77245,0,0,0.08415794929789841,0.8147810218978102
22784,0,1,0.08415794929789841,0.8147810218978102
34520,0,0,0.08415794929789841,0.8147810218978102
96033,1,0,0.08415794929789841,0.8147810218978102
16669,0,0,0.08415794929789841,0.8147810218978102
56903,0,0,0.08415794929789841,0.8147810218978102
68117,0,0,0.08415794929789841,0.8147810218978102
10952,0,0,0.08415794929789841,0.8147810218978102
41735,0,0,0.08415794929789841,0.8147810218978102
97359,0,0,0.08415794929789841,0.8147810218978102
86755,0,0,0.08415794929789841,0.8147810218978102
35386,1,1,0.08415794929789841,0.8147810218978102
45285,0,1,0.08415794929789841,0.8147810218978102
25758,0,0,0.08415794929789841,0.8147810218978102
47994,0,0,0.08415794929789841,0.8147810218978102
2202,0,0,0.08415794929789841,0.8147810218978102
99685,0,1,0.08415794929789841,0.8147810218978102
9494,0,1,0.08415794929789841,0.8147810218978102
99560,0,1,0.08415794929789841,0.8147810218978102
22086,0,0,0.08415794929789841,0.8147810218978102
28312,0,0,0.08415794929789841,0.8147810218978102
56329,0,1,0.08415794929789841,0.8147810218978102
15871,0,0,0.08415794929789841,0.8147810218978102
21603,0,1,0.08415794929789841,0.8147810218978102
24591,0,0,0.08415794929789841,0.8147810218978102
97558,0,0,0.08415794929789841,0.8147810218978102
36028,0,0,0.08415794929789841,0.8147810218978102
89255,0,1,0.08415794929789841,0.8147810218978102
71163,0,0,0.08415794929789841,0.8147810218978102
64476,0,0,0.08415794929789841,0.8147810218978102
95012,0,0,0.08415794929789841,0.8147810218978102
8686,0,0,0.08415794929789841,0.8147810218978102
59637,0,0,0.08415794929789841,0.8147810218978102
83404,0,0,0.08415794929789841,0.8147810218978102
11363,0,0,0.08415794929789841,0.8147810218978102
66532,0,0,0.08415794929789841,0.8147810218978102
76940,0,1,0.08415794929789841,0.8147810218978102
73077,0,0,0.08415794929789841,0.8147810218978102
51920,0,0,0.08415794929789841,0.8147810218978102
52448,0,0,0.08415794929789841,0.8147810218978102
57615,0,1,0.08415794929789841,0.8147810218978102
17606,0,1,0.08415794929789841,0.8147810218978102
26125,0,1,0.08415794929789841,0.8147810218978102
51038,0,1,0.08415794929789841,0.8147810218978102
6556,0,1,0.08415794929789841,0.8147810218978102
81835,1,1,0.08415794929789841,0.8147810218978102
25777,0,0,0.08415794929789841,0.8147810218978102
73838,0,1,0.08415794929789841,0.8147810218978102
21579,0,0,0.08415794929789841,0.8147810218978102
64912,0,0,0.08415794929789841,0.8147810218978102
5400,0,1,0.08415794929789841,0.8147810218978102
74129,0,0,0.08415794929789841,0.8147810218978102
42955,0,0,0.08415794929789841,0.8147810218978102
46321,0,1,0.08415794929789841,0.8147810218978102
81820,0,0,0.08415794929789841,0.8147810218978102
22654,0,1,0.08415794929789841,0.8147810218978102
73812,0,1,0.08415794929789841,0.8147810218978102
23292,0,0,0.08415794929789841,0.8147810218978102
63604,1,1,0.08415794929789841,0.8147810218978102
76558,0,0,0.08415794929789841,0.8147810218978102
76043,0,1,0.08415794929789841,0.8147810218978102
68802,0,0,0.08415794929789841,0.8147810218978102
83316,0,1,0.08415794929789841,0.8147810218978102
82530,0,0,0.08415794929789841,0.8147810218978102
36563,0,1,0.08415794929789841,0.8147810218978102
62649,0,1,0.08415794929789841,0.8147810218978102
56274,0,1,0.08415794929789841,0.8147810218978102
1761,0,1,0.08415794929789841,0.8147810218978102
63186,0,1,0.08415794929789841,0.8147810218978102
4535,0,0,0.08415794929789841,0.8147810218978102
78066,0,1,0.08415794929789841,0.8147810218978102
49001,0,0,0.08415794929789841,0.8147810218978102
57103,0,1,0.08415794929789841,0.8147810218978102
12334,1,1,0.08415794929789841,0.8147810218978102
74678,0,0,0.08415794929789841,0.8147810218978102
7734,0,0,0.08415794929789841,0.8147810218978102
99302,0,0,0.08415794929789841,0.8147810218978102
81878,0,0,0.08415794929789841,0.8147810218978102
72308,0,0,0.08415794929789841,0.8147810218978102
77549,1,1,0.08415794929789841,0.8147810218978102
1313,0,0,0.08415794929789841,0.8147810218978102
46206,0,1,0.08415794929789841,0.8147810218978102
7058,0,1,0.08415794929789841,0.8147810218978102
77954,0,0,0.08415794929789841,0.8147810218978102
83252,0,0,0.08415794929789841,0.8147810218978102
12131,0,0,0.08415794929789841,0.8147810218978102
64908,0,0,0.08415794929789841,0.8147810218978102
595,0,1,0.08415794929789841,0.8147810218978102
43018,0,1,0.08415794929789841,0.8147810218978102
9666,0,1,0.08415794929789841,0.8147810218978102
53033,1,1,0.08415794929789841,0.8147810218978102
30979,1,0,0.08415794929789841,0.8147810218978102
15285,0,1,0.08415794929789841,0.8147810218978102
4436,1,1,0.08415794929789841,0.8147810218978102
8679,1,1,0.08415794929789841,0.8147810218978102
21148,0,1,0.08415794929789841,0.8147810218978102
20829,0,0,0.08415794929789841,0.8147810218978102
36383,0,0,0.08415794929789841,0.8147810218978102
27255,0,1,0.08415794929789841,0.8147810218978102
67456,0,1,0.08415794929789841,0.8147810218978102
40994,0,1,0.08415794929789841,0.8147810218978102
80239,0,1,0.08415794929789841,0.8147810218978102
28714,0,1,0.08415794929789841,0.8147810218978102
28703,0,0,0.08415794929789841,0.8147810218978102
36879,0,1,0.08415794929789841,0.8147810218978102
26995,0,0,0.08415794929789841,0.8147810218978102
26784,0,1,0.08415794929789841,0.8147810218978102
58682,0,0,0.08415794929789841,0.8147810218978102
27960,0,0,0.08415794929789841,0.8147810218978102
455,0,1,0.08415794929789841,0.8147810218978102
20612,0,1,0.08415794929789841,0.8147810218978102
75468,0,1,0.08415794929789841,0.8147810218978102
54241,1,0,0.08415794929789841,0.8147810218978102
6345,0,0,0.08415794929789841,0.8147810218978102
92193,0,1,0.08415794929789841,0.8147810218978102
81637,0,0,0.08415794929789841,0.8147810218978102
53390,0,1,0.08415794929789841,0.8147810218978102
6768,0,1,0.08415794929789841,0.8147810218978102
52561,0,0,0.08415794929789841,0.8147810218978102
94794,0,1,0.08415794929789841,0.8147810218978102
56710,0,1,0.08415794929789841,0.8147810218978102
8562,0,0,0.08415794929789841,0.8147810218978102
82237,0,1,0.08415794929789841,0.8147810218978102
65433,1,0,0.08415794929789841,0.8147810218978102
38045,0,1,0.08415794929789841,0.8147810218978102
65523,0,0,0.08415794929789841,0.8147810218978102
54360,0,0,0.08415794929789841,0.8147810218978102
67319,0,1,0.08415794929789841,0.8147810218978102
99382,0,1,0.08415794929789841,0.8147810218978102
87277,0,0,0.08415794929789841,0.8147810218978102
74442,0,1,0.08415794929789841,0.8147810218978102
21408,0,0,0.08415794929789841,0.8147810218978102
4575,0,0,0.08415794929789841,0.8147810218978102
82931,0,0,0.08415794929789841,0.8147810218978102
55101,0,0,0.08415794929789841,0.8147810218978102
11835,0,1,0.08415794929789841,0.8147810218978102
30129,0,1,0.08415794929789841,0.8147810218978102
97814,0,0,0.08415794929789841,0.8147810218978102
53207,0,0,0.08415794929789841,0.8147810218978102
53378,0,1,0.08415794929789841,0.8147810218978102
97914,0,0,0.08415794929789841,0.8147810218978102
19176,0,1,0.08415794929789841,0.8147810218978102
28669,0,1,0.08415794929789841,0.8147810218978102
97050,0,1,0.08415794929789841,0.8147810218978102
60646,0,0,0.08415794929789841,0.8147810218978102
79291,0,1,0.08415794929789841,0.8147810218978102
74324,0,1,0.08415794929789841,0.8147810218978102
29786,0,1,0.08415794929789841,0.8147810218978102
49863,1,1,0.08415794929789841,0.8147810218978102
28678,0,1,0.08415794929789841,0.8147810218978102
70171,0,0,0.08415794929789841,0.8147810218978102
67781,0,0,0.08415794929789841,0.8147810218978102
22313,0,1,0.08415794929789841,0.8147810218978102
35256,0,0,0.08415794929789841,0.8147810218978102
48068,0,1,0.08415794929789841,0.8147810218978102
49918,0,1,0.08415794929789841,0.8147810218978102
49712,0,1,0.08415794929789841,0.8147810218978102
14047,0,0,0.08415794929789841,0.8147810218978102
15521,0,0,0.08415794929789841,0.8147810218978102
87605,0,1,0.08415794929789841,0.8147810218978102
28005,0,0,0.08415794929789841,0.8147810218978102
11357,0,1,0.08415794929789841,0.8147810218978102
64484,0,0,0.08415794929789841,0.8147810218978102
56011,0,0,0.08415794929789841,0.8147810218978102
31897,0,1,0.08415794929789841,0.8147810218978102
43594,0,1,0.08415794929789841,0.8147810218978102
27093,0,0,0.08415794929789841,0.8147810218978102
52491,0,0,0.08415794929789841,0.8147810218978102
530,0,1,0.08415794929789841,0.8147810218978102
43272,0,0,0.08415794929789841,0.8147810218978102
92633,0,1,0.08415794929789841,0.8147810218978102
40402,0,0,0.08415794929789841,0.8147810218978102
91634,0,0,0.08415794929789841,0.8147810218978102
47916,0,0,0.08415794929789841,0.8147810218978102
95190,0,1,0.08415794929789841,0.8147810218978102
74856,0,0,0.08415794929789841,0.8147810218978102
31081,0,1,0.08415794929789841,0.8147810218978102
10239,0,1,0.08415794929789841,0.8147810218978102
59731,0,0,0.08415794929789841,0.8147810218978102
78264,0,1,0.08415794929789841,0.8147810218978102
59260,0,0,0.08415794929789841,0.8147810218978102
90947,0,0,0.08415794929789841,0.8147810218978102
58706,0,0,0.08415794929789841,0.8147810218978102
94979,0,1,0.08415794929789841,0.8147810218978102
10192,0,1,0.08415794929789841,0.8147810218978102
8469,0,0,0.08415794929789841,0.8147810218978102
64625,1,1,0.08415794929789841,0.8147810218978102
57995,0,0,0.08415794929789841,0.8147810218978102
97609,0,1,0.08415794929789841,0.8147810218978102
54164,0,0,0.08415794929789841,0.8147810218978102
88960,0,1,0.08415794929789841,0.8147810218978102
68791,0,1,0.08415794929789841,0.8147810218978102
10048,1,1,0.08415794929789841,0.8147810218978102
91537,0,0,0.08415794929789841,0.8147810218978102
76590,0,0,0.08415794929789841,0.8147810218978102
16919,0,1,0.08415794929789841,0.8147810218978102
89628,0,1,0.08415794929789841,0.8147810218978102
27755,1,1,0.08415794929789841,0.8147810218978102
6066,0,1,0.08415794929789841,0.8147810218978102
68092,0,0,0.08415794929789841,0.8147810218978102
7041,1,1,0.08415794929789841,0.8147810218978102
60609,0,0,0.08415794929789841,0.8147810218978102
87969,0,1,0.08415794929789841,0.8147810218978102
79113,0,0,0.08415794929789841,0.8147810218978102
30081,0,1,0.08415794929789841,0.8147810218978102
40650,0,1,0.08415794929789841,0.8147810218978102
24038,0,1,0.08415794929789841,0.8147810218978102
704,0,1,0.08415794929789841,0.8147810218978102
56,0,1,0.08415794929789841,0.8147810218978102
69352,0,0,0.08415794929789841,0.8147810218978102
36965,0,1,0.08415794929789841,0.8147810218978102
87292,0,1,0.08415794929789841,0.8147810218978102
60894,0,1,0.08415794929789841,0.8147810218978102
96317,0,0,0.08415794929789841,0.8147810218978102
82557,0,0,0.08415794929789841,0.8147810218978102
93992,0,1,0.08415794929789841,0.8147810218978102
88329,0,1,0.08415794929789841,0.8147810218978102
624,0,0,0.08415794929789841,0.8147810218978102
5736,1,1,0.08415794929789841,0.8147810218978102
58544,0,1,0.08415794929789841,0.8147810218978102
92999,0,0,0.08415794929789841,0.8147810218978102
88731,0,1,0.08415794929789841,0.8147810218978102
20081,0,0,0.08415794929789841,0.8147810218978102
32491,0,0,0.08415794929789841,0.8147810218978102
2015,0,1,0.08415794929789841,0.8147810218978102
37214,0,0,0.08415794929789841,0.8147810218978102
32930,0,1,0.08415794929789841,0.8147810218978102
68176,0,0,0.08415794929789841,0.8147810218978102
26619,0,0,0.08415794929789841,0.8147810218978102
81915,0,0,0.08415794929789841,0.8147810218978102
91599,0,1,0.08415794929789841,0.8147810218978102
88988,0,1,0.08415794929789841,0.8147810218978102
63120,0,0,0.08415794929789841,0.8147810218978102
99341,0,1,0.08415794929789841,0.8147810218978102
10893,0,0,0.08415794929789841,0.8147810218978102
80319,0,0,0.08415794929789841,0.8147810218978102
13913,0,0,0.08415794929789841,0.8147810218978102
81973,0,0,0.08415794929789841,0.8147810218978102
71780,0,1,0.08415794929789841,0.8147810218978102
76886,0,0,0.08415794929789841,0.8147810218978102
84977,0,0,0.08415794929789841,0.8147810218978102
90942,0,1,0.08415794929789841,0.8147810218978102
20160,0,1,0.08415794929789841,0.8147810218978102
54696,0,1,0.08415794929789841,0.8147810218978102
47498,0,1,0.08415794929789841,0.8147810218978102
34010,0,1,0.08415794929789841,0.8147810218978102
22262,0,0,0.08415794929789841,0.8147810218978102
86996,0,0,0.08415794929789841,0.8147810218978102
63715,0,0,0.08415794929789841,0.8147810218978102
29122,0,0,0.08415794929789841,0.8147810218978102
34859,0,1,0.08415794929789841,0.8147810218978102
48366,0,1,0.08415794929789841,0.8147810218978102
95652,0,1,0.08415794929789841,0.8147810218978102
58719,0,0,0.08415794929789841,0.8147810218978102
61150,0,1,0.08415794929789841,0.8147810218978102
8084,0,0,0.08415794929789841,0.8147810218978102
49426,0,1,0.08415794929789841,0.8147810218978102
77180,0,1,0.08415794929789841,0.8147810218978102
92239,0,1,0.08415794929789841,0.8147810218978102
86973,0,0,0.08415794929789841,0.8147810218978102
37601,0,1,0.08415794929789841,0.8147810218978102
34944,0,1,0.08415794929789841,0.8147810218978102
49530,0,1,0.08415794929789841,0.8147810218978102
60184,0,1,0.08415794929789841,0.8147810218978102
73402,0,0,0.08415794929789841,0.8147810218978102
9821,0,0,0.08415794929789841,0.8147810218978102
54078,0,1,0.08415794929789841,0.8147810218978102
26276,0,0,0.08415794929789841,0.8147810218978102
63466,0,1,0.08415794929789841,0.8147810218978102
3983,0,0,0.08415794929789841,0.8147810218978102
37290,0,1,0.08415794929789841,0.8147810218978102
69543,0,0,0.08415794929789841,0.8147810218978102
42909,1,1,0.08415794929789841,0.8147810218978102
64078,0,0,0.08415794929789841,0.8147810218978102
39453,0,1,0.08415794929789841,0.8147810218978102
64962,0,1,0.08415794929789841,0.8147810218978102
57884,0,0,0.08415794929789841,0.8147810218978102
85355,0,1,0.08415794929789841,0.8147810218978102
80109,0,1,0.08415794929789841,0.8147810218978102
82749,0,0,0.08415794929789841,0.8147810218978102
22891,0,0,0.08415794929789841,0.8147810218978102
95092,0,1,0.08415794929789841,0.8147810218978102
78070,0,1,0.08415794929789841,0.8147810218978102
46989,0,1,0.08415794929789841,0.8147810218978102
16345,0,1,0.08415794929789841,0.8147810218978102
62212,0,1,0.08415794929789841,0.8147810218978102
36013,0,1,0.08415794929789841,0.8147810218978102
9064,0,1,0.08415794929789841,0.8147810218978102
38126,0,1,0.08415794929789841,0.8147810218978102
5715,0,0,0.08415794929789841,0.8147810218978102
63500,0,1,0.08415794929789841,0.8147810218978102
29549,0,1,0.08415794929789841,0.8147810218978102
55160,0,1,0.08415794929789841,0.8147810218978102
65348,0,1,0.08415794929789841,0.8147810218978102
22416,0,1,0.08415794929789841,0.8147810218978102
62451,0,0,0.08415794929789841,0.8147810218978102
67478,0,1,0.08415794929789841,0.8147810218978102
88395,0,1,0.08415794929789841,0.8147810218978102
75921,0,0,0.08415794929789841,0.8147810218978102
63234,0,0,0.08415794929789841,0.8147810218978102
57075,0,1,0.08415794929789841,0.8147810218978102
17011,0,1,0.08415794929789841,0.8147810218978102
94123,0,1,0.08415794929789841,0.8147810218978102
11369,0,1,0.08415794929789841,0.8147810218978102
98949,0,1,0.08415794929789841,0.8147810218978102
98468,0,1,0.08415794929789841,0.8147810218978102
50736,0,0,0.08415794929789841,0.8147810218978102
74184,0,1,0.08415794929789841,0.8147810218978102
47218,0,1,0.08415794929789841,0.8147810218978102
74163,0,1,0.08415794929789841,0.8147810218978102
60393,0,0,0.08415794929789841,0.8147810218978102
46889,0,0,0.08415794929789841,0.8147810218978102
593,0,1,0.08415794929789841,0.8147810218978102
61952,0,1,0.08415794929789841,0.8147810218978102
52147,0,1,0.08415794929789841,0.8147810218978102
40282,0,0,0.08415794929789841,0.8147810218978102
52155,0,1,0.08415794929789841,0.8147810218978102
57913,0,0,0.08415794929789841,0.8147810218978102
95160,0,1,0.08415794929789841,0.8147810218978102
392,1,0,0.08415794929789841,0.8147810218978102
33637,0,1,0.08415794929789841,0.8147810218978102
35930,0,1,0.08415794929789841,0.8147810218978102
1296,0,1,0.08415794929789841,0.8147810218978102
41342,0,1,0.08415794929789841,0.8147810218978102
13395,0,1,0.08415794929789841,0.8147810218978102
82471,0,0,0.08415794929789841,0.8147810218978102
22454,1,0,0.08415794929789841,0.8147810218978102
35968,0,1,0.08415794929789841,0.8147810218978102
52990,0,0,0.08415794929789841,0.8147810218978102
52713,0,0,0.08415794929789841,0.8147810218978102
61353,0,0,0.08415794929789841,0.8147810218978102
89760,0,0,0.08415794929789841,0.8147810218978102
7711,0,1,0.08415794929789841,0.8147810218978102
97064,0,0,0.08415794929789841,0.8147810218978102
47784,0,1,0.08415794929789841,0.8147810218978102
97189,0,0,0.08415794929789841,0.8147810218978102
69657,1,0,0.08415794929789841,0.8147810218978102
62061,1,1,0.08415794929789841,0.8147810218978102
78992,0,0,0.08415794929789841,0.8147810218978102
181,0,1,0.08415794929789841,0.8147810218978102
28169,1,1,0.08415794929789841,0.8147810218978102
57138,0,0,0.08415794929789841,0.8147810218978102
80991,0,1,0.08415794929789841,0.8147810218978102
93017,0,0,0.08415794929789841,0.8147810218978102
7409,0,0,0.08415794929789841,0.8147810218978102
21055,0,1,0.08415794929789841,0.8147810218978102
88569,0,1,0.08415794929789841,0.8147810218978102
80511,0,1,0.08415794929789841,0.8147810218978102
35287,0,1,0.08415794929789841,0.8147810218978102
25036,0,1,0.08415794929789841,0.8147810218978102
45842,0,1,0.08415794929789841,0.8147810218978102
85458,0,0,0.08415794929789841,0.8147810218978102
34381,0,1,0.08415794929789841,0.8147810218978102
79445,0,1,0.08415794929789841,0.8147810218978102
88209,0,1,0.08415794929789841,0.8147810218978102
72312,0,1,0.08415794929789841,0.8147810218978102
84994,0,1,0.08415794929789841,0.8147810218978102
45710,0,1,0.08415794929789841,0.8147810218978102
86964,1,1,0.08415794929789841,0.8147810218978102
20307,0,0,0.08415794929789841,0.8147810218978102
92545,0,0,0.08415794929789841,0.8147810218978102
96466,0,0,0.08415794929789841,0.8147810218978102
72872,0,0,0.08415794929789841,0.8147810218978102
76256,1,0,0.08415794929789841,0.8147810218978102
36934,0,0,0.08415794929789841,0.8147810218978102
66621,0,0,0.08415794929789841,0.8147810218978102
4266,0,0,0.08415794929789841,0.8147810218978102
84591,0,1,0.08415794929789841,0.8147810218978102
4647,0,0,0.08415794929789841,0.8147810218978102
43632,0,1,0.08415794929789841,0.8147810218978102
41673,0,1,0.08415794929789841,0.8147810218978102
16989,0,1,0.08415794929789841,0.8147810218978102
17460,0,0,0.08415794929789841,0.8147810218978102
67626,0,1,0.08415794929789841,0.8147810218978102
92442,0,0,0.08415794929789841,0.8147810218978102
14150,0,1,0.08415794929789841,0.8147810218978102
19159,0,1,0.08415794929789841,0.8147810218978102
74591,0,0,0.08415794929789841,0.8147810218978102
34109,0,1,0.08415794929789841,0.8147810218978102
52778,0,1,0.08415794929789841,0.8147810218978102
19506,0,0,0.08415794929789841,0.8147810218978102
97809,0,1,0.08415794929789841,0.8147810218978102
30750,0,1,0.08415794929789841,0.8147810218978102
46914,0,1,0.08415794929789841,0.8147810218978102
82865,0,1,0.08415794929789841,0.8147810218978102
18501,0,0,0.08415794929789841,0.8147810218978102
96385,0,0,0.08415794929789841,0.8147810218978102
46811,0,1,0.08415794929789841,0.8147810218978102
71020,0,0,0.08415794929789841,0.8147810218978102
4263,0,0,0.08415794929789841,0.8147810218978102
52904,0,0,0.08415794929789841,0.8147810218978102
22235,0,0,0.08415794929789841,0.8147810218978102
30215,0,0,0.08415794929789841,0.8147810218978102
15913,0,0,0.08415794929789841,0.8147810218978102
53004,0,0,0.08415794929789841,0.8147810218978102
78241,0,0,0.08415794929789841,0.8147810218978102
3096,0,1,0.08415794929789841,0.8147810218978102
78007,1,1,0.08415794929789841,0.8147810218978102
53421,0,0,0.08415794929789841,0.8147810218978102
27167,1,0,0.08415794929789841,0.8147810218978102
94797,0,0,0.08415794929789841,0.8147810218978102
8502,0,1,0.08415794929789841,0.8147810218978102
54258,0,0,0.08415794929789841,0.8147810218978102
89707,0,1,0.08415794929789841,0.8147810218978102
21261,0,0,0.08415794929789841,0.8147810218978102
86944,0,0,0.08415794929789841,0.8147810218978102
35664,1,0,0.08415794929789841,0.8147810218978102
46322,0,0,0.08415794929789841,0.8147810218978102
89793,0,1,0.08415794929789841,0.8147810218978102
38205,0,1,0.08415794929789841,0.8147810218978102
80766,0,0,0.08415794929789841,0.8147810218978102
8591,0,0,0.08415794929789841,0.8147810218978102
42582,1,1,0.08415794929789841,0.8147810218978102
50570,0,1,0.08415794929789841,0.8147810218978102
16665,0,1,0.08415794929789841,0.8147810218978102
68908,0,1,0.08415794929789841,0.8147810218978102
87312,1,1,0.08415794929789841,0.8147810218978102
32342,0,1,0.08415794929789841,0.8147810218978102
88530,0,1,0.08415794929789841,0.8147810218978102
19486,0,0,0.08415794929789841,0.8147810218978102
19331,0,0,0.08415794929789841,0.8147810218978102
68710,1,1,0.08415794929789841,0.8147810218978102
12612,0,1,0.08415794929789841,0.8147810218978102
8154,0,0,0.08415794929789841,0.8147810218978102
29129,0,0,0.08415794929789841,0.8147810218978102
64700,0,1,0.08415794929789841,0.8147810218978102
58742,0,0,0.08415794929789841,0.8147810218978102
26531,0,0,0.08415794929789841,0.8147810218978102
38961,0,1,0.08415794929789841,0.8147810218978102
6185,0,0,0.08415794929789841,0.8147810218978102
2973,0,1,0.08415794929789841,0.8147810218978102
31966,1,1,0.08415794929789841,0.8147810218978102
77703,0,1,0.08415794929789841,0.8147810218978102
69051,0,0,0.08415794929789841,0.8147810218978102
96952,0,0,0.08415794929789841,0.8147810218978102
5880,0,0,0.08415794929789841,0.8147810218978102
10575,0,0,0.08415794929789841,0.8147810218978102
74890,0,1,0.08415794929789841,0.8147810218978102
32713,0,1,0.08415794929789841,0.8147810218978102
65527,0,0,0.08415794929789841,0.8147810218978102
1806,0,1,0.08415794929789841,0.8147810218978102
44939,0,1,0.08415794929789841,0.8147810218978102
63366,0,0,0.08415794929789841,0.8147810218978102
31510,0,0,0.08415794929789841,0.8147810218978102
82997,0,1,0.08415794929789841,0.8147810218978102
28803,0,0,0.08415794929789841,0.8147810218978102
90259,0,0,0.08415794929789841,0.8147810218978102
11265,1,1,0.08415794929789841,0.8147810218978102
21505,0,0,0.08415794929789841,0.8147810218978102
35525,0,0,0.08415794929789841,0.8147810218978102
13428,0,1,0.08415794929789841,0.8147810218978102
84663,0,1,0.08415794929789841,0.8147810218978102
61271,0,0,0.08415794929789841,0.8147810218978102
51083,0,1,0.08415794929789841,0.8147810218978102
94296,0,1,0.08415794929789841,0.8147810218978102
63881,0,1,0.08415794929789841,0.8147810218978102
75755,0,1,0.08415794929789841,0.8147810218978102
48492,0,1,0.08415794929789841,0.8147810218978102
23610,0,0,0.08415794929789841,0.8147810218978102
28921,0,0,0.08415794929789841,0.8147810218978102
27418,0,0,0.08415794929789841,0.8147810218978102
39745,0,1,0.08415794929789841,0.8147810218978102
51359,0,1,0.08415794929789841,0.8147810218978102
90820,0,0,0.08415794929789841,0.8147810218978102
7875,0,0,0.08415794929789841,0.8147810218978102
99877,0,1,0.08415794929789841,0.8147810218978102
75225,0,0,0.08415794929789841,0.8147810218978102
91972,1,0,0.08415794929789841,0.8147810218978102
3154,0,0,0.08415794929789841,0.8147810218978102
23556,0,0,0.08415794929789841,0.8147810218978102
53457,0,1,0.08415794929789841,0.8147810218978102
34092,0,1,0.08415794929789841,0.8147810218978102
94803,0,0,0.08415794929789841,0.8147810218978102
60702,0,0,0.08415794929789841,0.8147810218978102
51843,0,0,0.08415794929789841,0.8147810218978102
7125,0,0,0.08415794929789841,0.8147810218978102
14343,0,0,0.08415794929789841,0.8147810218978102
86117,0,1,0.08415794929789841,0.8147810218978102
55817,0,1,0.08415794929789841,0.8147810218978102
99977,0,1,0.08415794929789841,0.8147810218978102
89714,0,0,0.08415794929789841,0.8147810218978102
81114,0,0,0.08415794929789841,0.8147810218978102
69454,0,1,0.08415794929789841,0.8147810218978102
61999,0,1,0.08415794929789841,0.8147810218978102
68873,0,1,0.08415794929789841,0.8147810218978102
4087,0,1,0.08415794929789841,0.8147810218978102
25476,0,0,0.08415794929789841,0.8147810218978102
45246,0,1,0.08415794929789841,0.8147810218978102
59469,0,1,0.08415794929789841,0.8147810218978102
83581,0,1,0.08415794929789841,0.8147810218978102
23004,0,1,0.08415794929789841,0.8147810218978102
14120,0,0,0.08415794929789841,0.8147810218978102
15219,0,0,0.08415794929789841,0.8147810218978102
2068,0,0,0.08415794929789841,0.8147810218978102
94277,0,0,0.08415794929789841,0.8147810218978102
58611,0,0,0.08415794929789841,0.8147810218978102
26248,0,0,0.08415794929789841,0.8147810218978102
31828,1,1,0.08415794929789841,0.8147810218978102
77232,0,0,0.08415794929789841,0.8147810218978102
79170,0,0,0.08415794929789841,0.8147810218978102
94647,0,1,0.08415794929789841,0.8147810218978102
40213,0,1,0.08415794929789841,0.8147810218978102
10090,0,1,0.08415794929789841,0.8147810218978102
27404,0,1,0.08415794929789841,0.8147810218978102
10703,0,0,0.08415794929789841,0.8147810218978102
45634,0,1,0.08415794929789841,0.8147810218978102
20708,0,0,0.08415794929789841,0.8147810218978102
13370,0,0,0.08415794929789841,0.8147810218978102
83591,0,1,0.08415794929789841,0.8147810218978102
87986,0,1,0.08415794929789841,0.8147810218978102
73968,0,0,0.08415794929789841,0.8147810218978102
5263,0,0,0.08415794929789841,0.8147810218978102
65907,0,1,0.08415794929789841,0.8147810218978102
28489,0,1,0.08415794929789841,0.8147810218978102
71503,0,1,0.08415794929789841,0.8147810218978102
59784,0,1,0.08415794929789841,0.8147810218978102
97682,1,1,0.08415794929789841,0.8147810218978102
19135,0,0,0.08415794929789841,0.8147810218978102
63687,0,1,0.08415794929789841,0.8147810218978102
17103,0,1,0.08415794929789841,0.8147810218978102
41794,0,0,0.08415794929789841,0.8147810218978102
74834,0,0,0.08415794929789841,0.8147810218978102
53604,0,0,0.08415794929789841,0.8147810218978102
43678,0,0,0.08415794929789841,0.8147810218978102
25175,0,0,0.08415794929789841,0.8147810218978102
70405,0,0,0.08415794929789841,0.8147810218978102
1847,0,1,0.08415794929789841,0.8147810218978102
23873,0,1,0.08415794929789841,0.8147810218978102
81395,0,0,0.08415794929789841,0.8147810218978102
36501,0,0,0.08415794929789841,0.8147810218978102
26876,0,0,0.08415794929789841,0.8147810218978102
9801,1,1,0.08415794929789841,0.8147810218978102
49156,0,1,0.08415794929789841,0.8147810218978102
25164,0,1,0.08415794929789841,0.8147810218978102
89159,0,1,0.08415794929789841,0.8147810218978102
18219,0,1,0.08415794929789841,0.8147810218978102
14097,0,0,0.08415794929789841,0.8147810218978102
98080,0,1,0.08415794929789841,0.8147810218978102
48871,1,1,0.08415794929789841,0.8147810218978102
48849,0,0,0.08415794929789841,0.8147810218978102
11038,0,0,0.08415794929789841,0.8147810218978102
